Textbook_ID,ISBN,Publication_Date,Publication_Mode,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Roaring_Content_type,Quantity,Discount,Profit,Roaring_Page_Number,Roaring_Sound_Length,Roaring_Sound_Frequency,Roaring_Sound_Intensity,Roaring_Sound_Location,Roaring_Sound_Size,Roaring_Visual_Effect_Duration,Roaring_Visual_Effect_Illustrator
7611,CA-2014-133354,22-02-2014,First Class,SA-20830,Sue Ann Reed,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,19.44,3,0,9.3312,82,119,12,96,36.59219472,19.44,28075,101.56
6530,CA-2014-103744,23-02-2014,Standard Class,MG-17875,Michael Grace,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,6.936,3,0.2,2.3409,81,120,16,77,37.04106225,6.936,28310,101.56
6531,CA-2014-103744,23-02-2014,Standard Class,MG-17875,Michael Grace,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,4.428,3,0.8,-6.8634,78,120,12,93,36.4271016,4.428,28545,101.56
5512,US-2014-137680,24-02-2014,Standard Class,JH-15430,Jennifer Halladay,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,32.896,4,0.2,11.1024,78,115,12,77,37.04789615,32.896,28780,101.57
5513,US-2014-137680,24-02-2014,Standard Class,JH-15430,Jennifer Halladay,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,22.776,3,0.2,7.6869,84,116,16,79,36.62523688,22.776,29015,101.58
9464,CA-2014-156545,27-02-2014,First Class,JS-16030,Joy Smith,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,19.456,4,0.2,3.4048,85,117,15,74,36.26104896,19.456,29250,101.58
158,CA-2014-104269,01-03-2014,Second Class,DB-13060,Dave Brooks,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,457.568,2,0.2,51.4764,84,118,16,61,36.14342529,457.568,29485,101.58
5714,US-2014-143707,01-03-2014,Standard Class,HR-14770,Hallie Redmond,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,5.94,3,0,1.6038,79,117,16,77,36.25787991,5.94,29720,101.59
6548,CA-2014-113880,01-03-2014,Standard Class,VF-21715,Vicky Freymann,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,634.116,6,0.3,-172.1172,78,115,16,84,36.67358063,634.116,29955,101.58
6549,CA-2014-113880,01-03-2014,Standard Class,VF-21715,Vicky Freymann,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Office Supplies,17.472,3,0.2,5.6784,82,124,13,61,36.52260591,17.472,30190,101.58
7948,CA-2014-131009,01-03-2014,Standard Class,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,18.84,5,0.2,-3.5325,82,115,13,88,36.31143234,18.84,30425,101.58
7949,CA-2014-131009,01-03-2014,Standard Class,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,362.25,6,0.3,0,79,124,14,92,36.818742,362.25,30660,101.58
7950,CA-2014-131009,01-03-2014,Standard Class,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,63.552,6,0.6,-34.9536,80,121,12,83,37.04262374,63.552,30895,101.57
7951,CA-2014-131009,01-03-2014,Standard Class,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,129.552,3,0.2,-22.6716,80,118,14,99,36.32680812,129.552,31130,101.56
8310,CA-2014-168312,01-03-2014,Standard Class,GW-14605,Giulietta Weimer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,137.352,3,0.2,8.5845,83,118,14,67,37.09714976,137.352,31365,101.56
8311,CA-2014-168312,01-03-2014,Standard Class,GW-14605,Giulietta Weimer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,376.509,3,0.3,-43.0296,77,122,13,77,36.71750882,376.509,31600,101.55
6058,CA-2014-107524,02-03-2014,Standard Class,KN-16705,Kristina Nunn,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,11.36,2,0,5.3392,78,122,12,86,37.06108046,11.36,31835,101.55
6059,CA-2014-107524,02-03-2014,Standard Class,KN-16705,Kristina Nunn,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,36.4,5,0,17.472,79,116,12,74,37.1766753,36.4,32070,101.55
9946,CA-2014-111157,02-03-2014,Standard Class,NH-18610,Nicole Hansen,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,3.424,1,0.2,1.07,75,118,14,61,36.17928774,3.424,32305,101.54
9947,CA-2014-111157,02-03-2014,Standard Class,NH-18610,Nicole Hansen,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,151.2,3,0.2,32.13,82,125,12,63,36.55836028,151.2,32540,101.54
556,CA-2014-155852,03-03-2014,Second Class,AJ-10945,Ashley Jarboe,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,19.456,4,0.2,3.4048,84,122,14,97,36.57765317,19.456,32775,101.54
1163,CA-2014-127964,03-03-2014,Standard Class,AP-10720,Anne Pryor,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,9.99,1,0,4.5954,76,118,16,68,36.92366944,9.99,33010,101.54
1164,CA-2014-127964,03-03-2014,Standard Class,AP-10720,Anne Pryor,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,125.76,3,0.2,40.872,76,117,12,67,36.78709806,125.76,33245,101.54
1165,CA-2014-127964,03-03-2014,Standard Class,AP-10720,Anne Pryor,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,25.32,5,0.2,9.1785,79,121,13,98,36.60405931,25.32,33480,101.53
7247,US-2014-127978,03-03-2014,Standard Class,JS-15595,Jill Stevenson,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,15.12,3,0.2,4.914,76,125,15,77,36.82576128,15.12,33715,101.52
7248,US-2014-127978,03-03-2014,Standard Class,JS-15595,Jill Stevenson,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,302.45,5,0.5,-199.617,85,124,16,76,37.13676347,302.45,33950,101.51
7249,US-2014-127978,03-03-2014,Standard Class,JS-15595,Jill Stevenson,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,44.672,8,0.2,-10.0512,78,120,12,66,36.25857122,44.672,34185,101.5
7349,CA-2014-130421,03-03-2014,Standard Class,SC-20020,Sam Craven,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,176.772,3,0.8,-459.6072,75,122,13,83,37.07823628,176.772,34420,101.49
8712,CA-2014-105648,03-03-2014,Standard Class,EJ-14155,Eva Jacobs,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,626.352,3,0.2,-23.4882,84,115,12,70,37.14660903,626.352,34655,101.48
1565,CA-2014-116239,04-03-2014,Same Day,CL-12565,Clay Ludtke,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,354.9,5,0,17.745,81,124,15,90,36.94675204,354.9,34890,101.47
4422,CA-2014-117016,04-03-2014,Standard Class,SC-20095,Sanjit Chand,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,15.552,3,0.2,2.3328,81,119,16,68,36.45125331,15.552,35125,101.46
8497,CA-2014-169061,05-03-2014,Second Class,AB-10150,Aimee Bixby,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,59.52,3,0,15.4752,77,119,15,85,36.10968538,59.52,35360,101.46
8498,CA-2014-169061,05-03-2014,Second Class,AB-10150,Aimee Bixby,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,479.97,3,0,177.5889,77,122,14,79,37.09074043,479.97,35595,101.45
8499,CA-2014-169061,05-03-2014,Second Class,AB-10150,Aimee Bixby,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,18.62,2,0,5.3998,81,118,15,73,36.5046858,18.62,35830,101.44
8500,CA-2014-169061,05-03-2014,Second Class,AB-10150,Aimee Bixby,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,49.632,6,0.2,16.7508,81,123,15,72,36.38279233,49.632,36065,101.43
8501,CA-2014-169061,05-03-2014,Second Class,AB-10150,Aimee Bixby,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,97.82,2,0,45.9754,84,123,16,76,36.37482452,97.82,36300,101.42
4962,CA-2014-156587,07-03-2014,First Class,AB-10015,Aaron Bergman,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,48.712,1,0.2,5.4801,79,116,13,73,36.17171339,48.712,36535,101.41
4963,CA-2014-156587,07-03-2014,First Class,AB-10015,Aaron Bergman,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,17.94,3,0,4.6644,82,119,12,98,36.24386941,17.94,36770,101.4
4964,CA-2014-156587,07-03-2014,First Class,AB-10015,Aaron Bergman,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,242.94,3,0,4.8588,81,123,13,96,36.17603181,242.94,37005,101.38
5254,US-2014-131982,07-03-2014,Second Class,NP-18685,Nora Pelletier,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,107.648,2,0.2,33.64,76,120,16,66,36.75680944,107.648,37240,101.37
9641,CA-2014-104563,07-03-2014,Standard Class,CM-12715,Craig Molinari,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,20.65,5,0,9.499,78,117,15,64,36.65734536,20.65,37475,101.36
9642,CA-2014-104563,07-03-2014,Standard Class,CM-12715,Craig Molinari,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,204.9,5,0,0,79,120,12,87,36.88032233,204.9,37710,101.35
9643,CA-2014-104563,07-03-2014,Standard Class,CM-12715,Craig Molinari,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,436.704,6,0.2,21.8352,75,119,16,88,36.37855019,436.704,37945,101.34
9644,CA-2014-104563,07-03-2014,Standard Class,CM-12715,Craig Molinari,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,481.568,2,0.2,54.1764,76,117,12,64,36.50401803,481.568,38180,101.34
1172,US-2014-100279,10-03-2014,Standard Class,SW-20275,Scott Williamson,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,22.38,2,0,10.7424,85,123,12,97,36.3872315,22.38,38415,101.33
2101,US-2014-140116,10-03-2014,Standard Class,KT-16480,Kean Thornton,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,636.408,3,0.2,-15.9102,79,119,16,71,36.67645199,636.408,38650,101.32
2102,US-2014-140116,10-03-2014,Standard Class,KT-16480,Kean Thornton,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,83.168,4,0.2,9.3564,77,116,12,91,37.1318672,83.168,38885,101.32
1542,CA-2014-166884,11-03-2014,Second Class,CK-12205,Chloris Kastensmidt,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,8.32,5,0.2,2.288,81,123,13,68,37.13574848,8.32,39120,101.31
1543,CA-2014-166884,11-03-2014,Second Class,CK-12205,Chloris Kastensmidt,United States,Columbus,Ohio,43229,East,OFF-FA-10001561,Office Supplies,10.464,6,0.2,1.7004,79,122,14,85,36.26644418,10.464,39355,101.3
3442,CA-2014-158337,11-03-2014,Second Class,KA-16525,Kelly Andreada,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,108.92,14,0,49.014,100,146,25,100,36.16759868,108.92,39590,101.3
7015,CA-2014-114790,11-03-2014,Second Class,FM-14215,Filia McAdams,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,146.76,3,0,38.1576,97,146,21,105,36.87127607,146.76,39825,101.28
7016,CA-2014-114790,11-03-2014,Second Class,FM-14215,Filia McAdams,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,32.96,2,0,14.1728,104,150,23,124,36.97297327,32.96,40060,101.27
7017,CA-2014-114790,11-03-2014,Second Class,FM-14215,Filia McAdams,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,587.97,3,0,164.6316,99,148,18,112,36.62608515,587.97,40295,101.26
7018,CA-2014-114790,11-03-2014,Second Class,FM-14215,Filia McAdams,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,14.94,3,0,7.0218,105,147,24,99,36.79238933,14.94,40530,101.25
8300,US-2014-103338,11-03-2014,Standard Class,RB-19435,Richard Bierner,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,7.98,3,0,2.0748,105,147,21,110,36.95733324,7.98,40765,101.24
1891,CA-2014-157623,14-03-2014,Standard Class,DK-13225,Dean Katz,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,10.56,2,0,4.752,101,152,24,96,36.27440015,10.56,41000,101.23
1892,CA-2014-157623,14-03-2014,Standard Class,DK-13225,Dean Katz,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,3.38,1,0,1.2506,99,157,24,97,36.68457924,3.38,41235,101.22
2841,US-2014-125521,14-03-2014,Standard Class,CK-12325,Christine Kargatis,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,1139.92,4,0,284.98,96,151,20,101,36.79581233,1139.92,41470,101.21
4677,CA-2014-114510,14-03-2014,Standard Class,JF-15295,Jason Fortune-,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,33.088,4,0.2,11.1672,105,155,25,120,36.48968184,33.088,41705,101.2
4678,CA-2014-114510,14-03-2014,Standard Class,JF-15295,Jason Fortune-,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,80.98,1,0,3.2392,98,149,24,113,36.62994145,80.98,41940,101.19
4679,CA-2014-114510,14-03-2014,Standard Class,JF-15295,Jason Fortune-,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,82.8,12,0,6.624,99,146,19,97,36.94271891,82.8,42175,101.18
4680,CA-2014-114510,14-03-2014,Standard Class,JF-15295,Jason Fortune-,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,21.36,2,0,5.7672,104,146,22,101,36.45284675,21.36,42410,101.18
4681,CA-2014-114510,14-03-2014,Standard Class,JF-15295,Jason Fortune-,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,62.048,2,0.2,20.1656,103,155,23,124,36.85552592,62.048,42645,101.17
9406,CA-2014-152618,14-03-2014,First Class,RB-19465,Rick Bensley,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,574.91,2,0.3,156.047,105,158,18,104,36.97878808,574.91,42880,101.16
9407,CA-2014-152618,14-03-2014,First Class,RB-19465,Rick Bensley,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,8.448,2,0.2,2.64,97,151,23,106,36.23368094,8.448,43115,101.15
9515,CA-2014-100293,14-03-2014,Standard Class,NF-18475,Neil Französisch,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,91.056,6,0.2,31.8696,102,154,25,104,37.17325878,91.056,43350,101.14
603,CA-2014-149958,15-03-2014,Standard Class,AS-10240,Alan Shonely,United States,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,142.776,1,0.2,17.847,98,159,20,105,36.94564463,142.776,43585,101.14
604,CA-2014-149958,15-03-2014,Standard Class,AS-10240,Alan Shonely,United States,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,45.696,3,0.2,5.1408,95,158,21,103,36.77093736,45.696,43820,101.13
605,CA-2014-149958,15-03-2014,Standard Class,AS-10240,Alan Shonely,United States,Tampa,Florida,33614,South,OFF-BI-10000773,Office Supplies,7.218,3,0.7,-5.5338,101,158,24,122,36.77355308,7.218,44055,101.12
606,CA-2014-149958,15-03-2014,Standard Class,AS-10240,Alan Shonely,United States,Tampa,Florida,33614,South,OFF-BI-10001543,Office Supplies,43.188,4,0.7,-31.6712,95,148,18,103,36.15491843,43.188,44290,101.11
607,CA-2014-149958,15-03-2014,Standard Class,AS-10240,Alan Shonely,United States,Tampa,Florida,33614,South,OFF-PA-10002120,Office Supplies,131.904,3,0.2,47.8152,102,156,24,108,36.59790493,131.904,44525,101.1
3453,CA-2014-157609,16-03-2014,Second Class,KN-16705,Kristina Nunn,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002415,Technology,471.92,2,0.2,29.495,98,147,24,107,36.34713261,471.92,44760,101.1
1346,CA-2014-118339,17-03-2014,Standard Class,BN-11515,Bradley Nguyen,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,93.78,2,0,36.5742,102,160,23,114,36.66546048,93.78,44995,101.1
1347,CA-2014-118339,17-03-2014,Standard Class,BN-11515,Bradley Nguyen,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,47.18,7,0,23.59,98,158,19,109,36.45939678,47.18,45230,101.09
1348,CA-2014-118339,17-03-2014,Standard Class,BN-11515,Bradley Nguyen,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,Office Supplies,19.68,6,0,5.7072,98,155,23,100,36.5265315,19.68,45465,101.08
1349,CA-2014-118339,17-03-2014,Standard Class,BN-11515,Bradley Nguyen,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10001758,Office Supplies,53.4,10,0,25.098,101,157,24,111,37.02839525,53.4,45700,101.08
1350,CA-2014-118339,17-03-2014,Standard Class,BN-11515,Bradley Nguyen,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10000136,Office Supplies,35.88,6,0,17.2224,100,146,18,110,37.00441696,35.88,45935,101.06
2358,US-2014-148838,17-03-2014,Standard Class,CP-12340,Christine Phan,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,1579.746,7,0.4,-447.5947,95,154,24,113,36.31392126,1579.746,46170,101.06
2359,US-2014-148838,17-03-2014,Standard Class,CP-12340,Christine Phan,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,1071.576,4,0.4,-553.6476,104,146,22,112,36.1026469,1071.576,46405,101.05
2360,US-2014-148838,17-03-2014,Standard Class,CP-12340,Christine Phan,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,613.908,3,0.4,-122.7816,104,150,21,123,36.35677521,613.908,46640,101.05
2361,US-2014-148838,17-03-2014,Standard Class,CP-12340,Christine Phan,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,34.86,7,0,16.3842,101,145,20,111,36.18596908,34.86,46875,101.05
2362,US-2014-148838,17-03-2014,Standard Class,CP-12340,Christine Phan,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,155.04,4,0,75.9696,97,159,19,96,36.2958977,155.04,47110,101.04
5101,CA-2014-158442,17-03-2014,Same Day,AZ-10750,Annie Zypern,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,4.448,2,0.2,0.3336,102,159,18,117,36.56590161,4.448,47345,101.04
5102,CA-2014-158442,17-03-2014,Same Day,AZ-10750,Annie Zypern,United States,Dallas,Texas,75217,Central,OFF-PA-10002195,Office Supplies,5.184,1,0.2,1.8792,102,147,19,118,36.68799101,5.184,47580,101.04
5103,CA-2014-158442,17-03-2014,Same Day,AZ-10750,Annie Zypern,United States,Dallas,Texas,75217,Central,OFF-PA-10002365,Office Supplies,15.552,3,0.2,5.4432,100,150,25,117,36.7770901,15.552,47815,101.04
7428,US-2014-164763,17-03-2014,Standard Class,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,11.43,3,0,5.3721,103,154,25,111,36.38944725,11.43,48050,101.04
7429,US-2014-164763,17-03-2014,Standard Class,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,30.44,2,0,14.9156,99,148,21,113,36.18656557,30.44,48285,101.04
7430,US-2014-164763,17-03-2014,Standard Class,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,12.96,2,0,6.3504,101,152,24,118,36.13596834,12.96,48520,101.04
7431,US-2014-164763,17-03-2014,Standard Class,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,16,4,0,7.68,98,145,22,122,36.55850612,16,48755,101.04
7432,US-2014-164763,17-03-2014,Standard Class,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,32.67,3,0,8.4942,104,149,25,121,37.12331787,32.67,48990,101.04
8011,CA-2014-127859,17-03-2014,Second Class,QJ-19255,Quincy Jones,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,126.624,6,0.2,41.1528,96,160,18,98,36.3435768,126.624,49225,101.04
2697,CA-2014-145317,18-03-2014,Standard Class,SM-20320,Sean Miller,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,821.3,4,0.5,-16.426,80,115,15,96,37.02656403,821.3,49460,101.04
2698,CA-2014-145317,18-03-2014,Standard Class,SM-20320,Sean Miller,United States,Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,22638.48,6,0.5,-1811.0784,76,116,16,69,36.52425553,22638.48,49695,101.04
2699,CA-2014-145317,18-03-2014,Standard Class,SM-20320,Sean Miller,United States,Jacksonville,Florida,32216,South,OFF-PA-10001804,Office Supplies,21.376,4,0.2,7.4816,76,117,12,96,36.95038298,21.376,49930,101.04
2700,CA-2014-145317,18-03-2014,Standard Class,SM-20320,Sean Miller,United States,Jacksonville,Florida,32216,South,OFF-AR-10003183,Office Supplies,8.016,3,0.2,1.002,75,116,16,89,36.28711466,8.016,50165,101.03
2701,CA-2014-145317,18-03-2014,Standard Class,SM-20320,Sean Miller,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,30.768,2,0.2,8.0766,83,116,12,62,36.57338949,30.768,50400,101.02
